time,open,high,low,close,volume,ticker,comGroupCode,organName,organShortName,organTypeCode,comTypeCode,icbName,icbNamePath,sector,industry,group,subgroup,icbCode
2024-04-24,46350,47950,46200,47500,8141200,VCI,HOSE,Công ty Cổ phần Chứng khoán Vietcap,Chứng khoán Vietcap,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,18800,19300,18700,19150,1458900,VDS,HOSE,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán Rồng Việt,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,19000,19500,19000,19200,313800,VFS,HNX,Công ty Cổ phần Chứng khoán Nhất Việt,Chứng khoán Nhất Việt,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,19200,19200,19000,19000,3500,VUA,UPCOM,Công ty Cổ phần Chứng khoán Stanley Brothers,Chứng khoán Stanley Brothers,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,6800,7300,6800,7200,573100,VIG,HNX,Công ty Cổ phần Chứng khoán Đầu tư Tài chính Việt Nam,Chứng khoán Đầu tư Tài chính Việt Nam,OTHER,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,16900,17400,16750,17250,26365800,VIX,HOSE,Công ty Cổ phần Chứng khoán VIX,Chứng khoán VIX,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,20100,21000,20000,20900,17031900,VND,HOSE,Công ty Cổ phần Chứng khoán VNDIRECT,Chứng khoán VNDIRECT,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,5400,5600,5400,5600,9700,WSS,HNX,Công ty Cổ phần Chứng khoán Phố Wall,Chứng khoán Phố Wall,OTHER,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777
2024-04-24,11600,11600,11600,11600,15100,BVL,UPCOM,Công ty Cổ phần BV Land,BV Land,DN,CT,"Tư Vấn, Định giá, Môi giới Bất động sản","Tài chính/Bất động sản/Bất động sản/Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,Bất động sản,Bất động sản,"Tư Vấn, Định giá, Môi giới Bất động sản",8637
2024-04-24,66100,67000,66100,66800,49200,SSH,UPCOM,Công ty Cổ phần Phát triển Sunshine Homes,Phát triển Sunshine Homes,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,8500,8800,8200,8400,80400,BIG,UPCOM,Công ty cổ phần BIG Invest Group,BIG Invest Group,DN,CT,"Tư Vấn, Định giá, Môi giới Bất động sản","Tài chính/Bất động sản/Bất động sản/Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,Bất động sản,Bất động sản,"Tư Vấn, Định giá, Môi giới Bất động sản",8637
2024-04-24,6200,6200,6200,6200,100,MGR,UPCOM,Công ty cổ phần Tập đoàn MGROUP,Tập đoàn MGROUP,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,4000,4200,4000,4200,2512300,AAV,HNX,Công ty Cổ phần AAV Group,Việt Tiên Sơn Địa ốc,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,20000,20750,19950,20500,1204300,AGG,HOSE,Công ty Cổ phần Đầu tư và Phát triển Bất động sản An Gia,Bất động sản An Gia,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,3900,4100,3900,4100,229600,API,HNX,Công ty Cổ phần Đầu tư Châu Á - Thái Bình Dương,Đầu tư Châu Á - Thái Bình Dương,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,34500,34500,34500,34500,1300,MH3,UPCOM,Công ty Cổ phần Khu công nghiệp Cao su Bình Long,KCN Cao su Bình Long,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,7520,8000,7350,8000,355100,CCL,HOSE,Công ty Cổ phần Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,8050,8210,8020,8020,211300,CRE,HOSE,Công ty Cổ phần Bất động sản Thế Kỷ,Bất động sản Thế Kỷ,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,17500,19000,17500,18700,11689700,CEO,HNX,Công ty Cổ phần Tập đoàn C.E.O,Tập đoàn CEO,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,19150,19850,19150,19850,18800,CKG,HOSE,Công ty Cổ phần Tập đoàn Tư vấn Đầu tư Xây dựng Kiên Giang,Xây dựng Kiên Giang,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,11300,11600,11300,11600,400,D11,HNX,Công ty Cổ phần Địa ốc 11,Địa ốc 11,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,42900,43300,42600,43150,44000,D2D,HOSE,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,Phát triển Đô thị số 2,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,27350,28650,27300,28650,25333700,DIG,HOSE,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,DIC Corp,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,3670,3840,3670,3800,827800,DRH,HOSE,Công ty Cổ phần DRH Holdings,DRH Holdings,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,4200,4200,4180,4180,26400,DTA,HOSE,Công ty Cổ phần Đệ Tam,BĐS Đệ Tam,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,15900,16550,15500,16550,12137600,DXG,HOSE,Công ty Cổ phần Tập đoàn Đất Xanh,Địa ốc Đất Xanh,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,6900,7260,6900,7200,1478400,DXS,HOSE,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh,Dịch vụ BĐS Đất Xanh,DN,CT,"Tư Vấn, Định giá, Môi giới Bất động sản","Tài chính/Bất động sản/Bất động sản/Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,Bất động sản,Bất động sản,"Tư Vấn, Định giá, Môi giới Bất động sản",8637
2024-04-24,6350,6360,6340,6360,1800,LEC,HOSE,Công ty Cổ phần Bất động sản Điện lực Miền Trung,BĐS Điện lực Miền Trung,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,11500,11500,11500,11500,200,FDC,HOSE,Công ty Cổ phần Ngoại thương và Phát triển Đầu tư Thành phố Hồ Chí Minh,FIDECO,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,2100,2300,2100,2300,284900,FID,HNX,Công ty Cổ phần Đầu tư và Phát triển Doanh nghiệp Việt Nam,Đầu tư và PT doanh nghiệp VN,DN,CT,"Tư Vấn, Định giá, Môi giới Bất động sản","Tài chính/Bất động sản/Bất động sản/Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,Bất động sản,Bất động sản,"Tư Vấn, Định giá, Môi giới Bất động sản",8637
2024-04-24,6840,6840,6280,6680,1222800,FIR,HOSE,Công ty Cổ phần Địa ốc First Real,Địa ốc First Real,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,5650,5950,5620,5950,3781500,HPX,HOSE,Công ty Cổ phần Đầu tư Hải Phát,Đầu tư Hải Phát,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,17100,17600,17100,17500,39900,HD6,UPCOM,Công ty Cổ phần Đầu tư và Phát triển nhà số 6 Hà Nội,Phát triển nhà số 6 Hà Nội,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,4019,4250,4019,4200,194800,HAR,HOSE,Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền,BĐS An Dương Thảo Điền,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,30500,31600,30350,30900,2308300,HDC,HOSE,Công ty Cổ phần Phát triển Nhà Bà Rịa Vũng Tàu,Phát triển Nhà BR-VT,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,25800,26750,25800,26400,1209800,HDG,HOSE,Công ty Cổ phần Tập đoàn Hà Đô,Tập đoàn Hà Đô,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,14850,15550,14650,15550,17167100,TCH,HOSE,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,ĐT DV Tài chính Hoàng Huy,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,25400,27500,25300,27300,26100,HLD,HNX,Công ty Cổ phần Đầu tư và Phát triển Bất động sản HUDLAND,Bất động sản HUDLAND,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,3690,3800,3660,3780,4460100,HQC,HOSE,Công ty Cổ phần Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,Địa ốc Hoàng Quân,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,12850,13150,12650,13100,618700,HTN,HOSE,Công ty Cổ phần Hưng Thịnh Incons,Hưng Thịnh Incons,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,25500,25500,24800,25400,30300,HD2,UPCOM,Công ty Cổ phần Đầu tư phát triển nhà HUD2,Đầu tư phát triển nhà HUD 2,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,53200,54800,52800,54400,1652200,IDC,HNX,Tổng Công ty IDICO - CTCP,IDICO,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,4600,4800,4600,4700,565500,IDJ,HNX,Công ty Cổ phần Đầu tư IDJ Việt Nam,Đầu tư IDJ Việt Nam,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,36800,37100,36800,37000,8500,IDV,HNX,Công ty Cổ phần Phát triển Hạ tầng Vĩnh Phúc,PT Hạ tầng Vĩnh Phúc,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,13800,14200,13700,14150,2226100,IJC,HOSE,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,Becamex IJC,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,4920,5040,4920,5010,1485600,ITA,HOSE,Công ty Cổ phần Đầu tư và Công nghiệp Tân Tạo,Đầu tư CN Tân Tạo,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,9870,10300,9640,10100,462000,ITC,HOSE,Công ty Cổ phần Đầu tư - Kinh doanh nhà,Đầu tư kinh doanh Nhà,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,28600,29850,28600,29500,5032200,KBC,HOSE,Tổng Công ty Phát triển Đô thị Kinh Bắc,TCT Đô thị Kinh Bắc,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,33800,34900,33650,34550,3040700,KDH,HOSE,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,Nhà Khang Điền,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,5370,5600,5370,5410,4390000,KHG,HOSE,Công ty Cổ phần Tập đoàn Khải Hoàn Land,Tập đoàn Khải Hoàn Land,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,37450,37700,37100,37500,337800,KOS,HOSE,Công ty Cổ phần KOSY,Công ty KOSY,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,9900,10200,9000,9500,9300,LSG,UPCOM,Công ty Cổ phần Bất động sản Sài Gòn Vi na,BĐS Sài Gòn Vina,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,2710,2760,2710,2760,1183100,LDG,HOSE,Công ty Cổ phần Đầu tư LDG,Đầu tư LDG,DN,CT,"Tư Vấn, Định giá, Môi giới Bất động sản","Tài chính/Bất động sản/Bất động sản/Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,Bất động sản,Bất động sản,"Tư Vấn, Định giá, Môi giới Bất động sản",8637
2024-04-24,3000,3170,3000,3150,622600,LGL,HOSE,Công ty Cổ phần Đầu tư và Phát triển Đô thị Long Giang,Long Giang Land,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,31500,32299,31500,32299,107000,LHG,HOSE,Công ty Cổ phần Long Hậu,KCN Long Hậu,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,23150,24750,22600,24750,74700,NBB,HOSE,Công ty Cổ phần Đầu tư Năm Bảy Bảy,577 CORP,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,9800,10200,9800,10200,189100,NDN,HNX,Công ty Cổ phần Đầu tư Phát triển Nhà Đà Nẵng,PT Nhà Đà Nẵng,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,4400,4500,4400,4500,268900,NRC,HNX,Công ty Cổ phần Tập đoàn Danh Khôi,Tập đoàn Danh Khôi,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,36900,38500,36500,38500,3015000,NLG,HOSE,Công ty Cổ phần Đầu tư Nam Long,BĐS Nam Long,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,14700,15400,14600,15200,26740300,NVL,HOSE,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,Đầu tư Địa ốc No Va (Novaland),DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,197400,200900,197000,200900,21500,NTC,UPCOM,Công ty Cổ phần Khu Công nghiệp Nam Tân Uyên,KCN Nam Tân Uyên,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,40400,41000,40350,40750,602000,NTL,HOSE,Công ty Cổ phần Phát triển Đô thị Từ Liêm,Đô thị Từ Liêm,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,7250,7700,7250,7700,4200,NVT,HOSE,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay,Ninh Vân Bay,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
2024-04-24,25950,27050,25700,27050,11881800,PDR,HOSE,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,BĐS Phát Đạt,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633
